metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
GOLD,GLD,D,2021-02-23,gld_holdings_oz,35701856.49,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-02-24,gld_holdings_oz,35570635.64,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-02-25,gld_holdings_oz,35373806.77,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-02-26,gld_holdings_oz,35158235.98,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-01,gld_holdings_oz,34867694.1,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-02,gld_holdings_oz,34952043.87,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-03,gld_holdings_oz,34799654.6,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-04,gld_holdings_oz,34668447.05,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-05,gld_holdings_oz,34377919.36,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-08,gld_holdings_oz,34190488.38,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-09,gld_holdings_oz,34143631.07,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
GOLD,GLD,D,2021-03-10,gld_holdings_oz,34087402.92,oz,False,daily,ok,,20251230_204434,GLD_US_archive_EN.csv,5271b6cfa20897bdc9557e9248faa03f
